w,bus,zone,h,s,net_mw
56,56,2,6,3,175.6202304000
56,56,2,7,1,137.3101558400
56,56,2,7,2,274.2871648000
56,56,2,7,3,177.5154982400
56,56,2,8,1,220.0412293572
56,56,2,8,2,278.5359404800
56,56,2,8,3,185.9836963200
56,56,2,9,1,218.4653330452
56,56,2,9,2,272.9206454400
56,56,2,9,3,242.3559376000
56,56,2,10,1,223.3014983180
56,56,2,10,2,294.3833600000
56,56,2,10,3,60.5169065600
56,56,2,11,1,227.2266969837
56,56,2,11,2,290.9524176000
56,56,2,11,3,253.0040188800
56,56,2,12,1,240.0537600000
56,56,2,12,2,294.2056134400
56,56,2,12,3,202.5552272000
56,56,2,13,1,223.7990503115
56,56,2,13,2,304.8079187200
56,56,2,13,3,205.0233273600
56,56,2,14,1,212.2720758400
56,56,2,14,2,264.4309478400
56,56,2,14,3,187.9229180800
56,56,2,15,1,220.3423145600
56,56,2,15,2,229.2139945600
56,56,2,15,3,165.6236800000
56,56,2,16,1,180.5558236800
56,56,2,16,2,190.4739795200
56,56,2,16,3,181.4935865600
56,56,2,17,1,158.6516611200
56,56,2,17,2,176.7751593600
56,56,2,17,3,200.7404473600
56,56,2,18,1,87.2928540800
56,56,2,18,2,212.4276284800
56,56,2,18,3,173.8236745600
56,56,2,19,1,164.7717964800
56,56,2,19,2,218.3801059200
56,56,2,19,3,147.7148800000
56,56,2,20,1,176.3010134400
56,56,2,20,2,207.5854505600
56,56,2,20,3,169.6736000000
56,56,2,21,1,182.3622508800
56,56,2,21,2,172.4219660800
56,56,2,21,3,153.7555526400
56,56,2,22,1,224.9547932800
56,56,2,22,2,216.1712595200
56,56,2,22,3,183.6060204800
56,56,2,23,1,251.9437884800
56,56,2,23,2,219.5581614688
56,56,2,23,3,172.2936406400
56,56,2,24,1,275.5751484800
56,56,2,24,2,253.6108374400
56,56,2,24,3,216.0084480000
56,56,2,25,1,243.7973910400
56,56,2,25,2,283.1773939200
56,56,2,25,3,156.2430915200
56,56,2,26,1,211.8157884800
56,56,2,26,2,251.4725750400
56,56,2,26,3,249.8861558400
56,56,2,27,1,210.0839702400
56,56,2,27,2,269.9205859200
56,56,2,27,3,256.6480704000
56,56,2,28,1,218.0171497600
56,56,2,28,2,258.1873680000
56,56,2,28,3,237.4612176000
56,56,2,29,1,193.3295785600
56,56,2,29,2,276.7247785600
56,56,2,29,3,218.3844265600
56,56,2,30,1,253.1218224000
56,56,2,30,2,297.1305219200
56,56,2,30,3,180.5558236800
56,56,2,31,1,304.1401491200
56,56,2,31,2,270.3289708800
56,56,2,31,3,191.4280352000
56,56,2,32,1,219.0695281895
56,56,2,32,2,296.6619120000
56,56,2,32,3,230.4717235200
56,56,2,33,1,291.1275199950
56,56,2,33,2,302.3399049600
56,56,2,33,3,256.3653424000
56,56,2,34,1,218.5658038544
56,56,2,34,2,223.0353138139
56,56,2,34,3,286.5711785600
56,56,2,35,1,218.7799552895
56,56,2,35,2,232.0742629986
56,56,2,35,3,297.0485152000
56,56,2,36,1,309.8650035200
56,56,2,36,2,267.7530035200
56,56,2,36,3,271.4049084800
56,56,2,37,1,302.1056000000
56,56,2,37,2,225.0128544410
56,56,2,37,3,199.5167673600
56,56,2,38,1,273.2583484800
56,56,2,38,2,246.6284473600
56,56,2,38,3,213.3090928000
56,56,2,39,1,238.3100160000
56,56,2,39,2,209.2680105600
56,56,2,39,3,218.9452800000
56,56,2,40,1,196.7271920000
56,56,2,40,2,150.3499932800
56,56,2,40,3,202.5552272000
56,56,2,41,1,229.5695187200
56,56,2,41,2,195.4412908800
56,56,2,41,3,213.9661683200
56,56,2,42,1,233.5309235200
56,56,2,42,2,188.0058793600
56,56,2,42,3,209.0262128000
56,56,2,43,1,226.5932800000
56,56,2,43,2,190.0799132800
56,56,2,43,3,244.6373750400
56,56,2,44,1,259.0321494400
56,56,2,44,2,201.1611305600
56,56,2,44,3,237.7412121600
56,56,2,45,1,259.3182806400
56,56,2,45,2,224.8510915200
56,56,2,45,3,237.5554134400
56,56,2,46,1,273.4625411200
56,56,2,46,2,258.4700963200
56,56,2,46,3,230.6894969600
56,56,2,47,1,252.5563660800
56,56,2,47,2,264.6115795200
56,56,2,47,3,201.4559891200
56,56,2,48,1,272.3708963200
56,56,2,48,2,294.9314208000
56,56,2,48,3,185.7451824000
56,56,2,49,1,268.4127024000
56,56,2,49,2,222.5457053357
56,56,2,49,3,205.5522060800
56,56,2,50,1,236.1856867200
56,56,2,50,2,225.7836303071
56,56,2,50,3,147.9414236800
56,56,2,51,1,212.0231920000
56,56,2,51,2,226.0676712341
56,56,2,51,3,162.0769625600
56,56,2,52,1,228.7916739200
56,56,2,52,2,268.6718697600
56,56,2,52,3,169.1842169600
56,56,2,53,1,231.8551040000
56,56,2,53,2,266.8046489600
56,56,2,53,3,182.3918643200
56,56,2,54,1,256.6794848000
56,56,2,54,2,279.9495811200
56,56,2,54,3,153.7950374400
56,56,2,55,1,275.0411065600
56,56,2,55,2,196.3953465600
56,56,2,55,3,162.0177356800
56,56,2,56,1,296.0956745600
56,56,2,56,2,160.2606643200
56,56,2,56,3,199.3404745600
56,56,2,57,1,285.4706332800
56,56,2,57,2,223.9792127910
56,56,2,57,3,200.6818560000
56,56,2,58,1,313.6755200000
56,56,2,58,2,302.9725289600
56,56,2,58,3,220.9803277632
56,56,2,59,1,221.4517443167
56,56,2,59,2,317.1908412800
56,56,2,59,3,211.2661696000
56,56,2,60,1,306.6433084800
56,56,2,60,2,319.9020800000
56,56,2,60,3,218.7989058132
56,56,2,61,1,282.8553980800
56,56,2,61,2,222.0450483359
56,56,2,61,3,259.3654019200
56,56,2,62,1,253.8462454400
56,56,2,62,2,228.4421263107
56,56,2,62,3,275.8752854400
56,56,2,63,1,258.6271673600
56,56,2,63,2,303.5348611200
56,56,2,63,3,226.0332023660
56,56,2,64,1,218.8744521444
56,56,2,64,2,303.0154848000
56,56,2,64,3,158.0791321600
56,56,2,65,1,232.9605641600
56,56,2,65,2,296.7296000000
56,56,2,65,3,166.0451795200
56,56,2,66,1,225.2347876800
56,56,2,66,2,303.5192406400
56,56,2,66,3,167.4970665600
56,56,2,67,1,216.3857494400
56,56,2,67,2,218.1517687742
56,56,2,67,3,196.2605340800
56,56,2,68,1,157.7533830400
56,56,2,68,2,220.8505359488
56,56,2,68,3,242.4077884800
56,56,2,69,1,197.8990211200
56,56,2,69,2,262.3104867200
56,56,2,69,3,276.3369436800
56,56,2,70,1,233.3546304000
56,56,2,70,2,264.0287145600
56,56,2,70,3,256.7580204800
56,56,2,71,1,266.8969654400
56,56,2,71,2,261.6664950400
56,56,2,71,3,253.8258464647
56,56,2,72,1,288.3782825600
56,56,2,72,2,225.3399475439
56,56,2,72,3,220.5375534847
56,56,2,73,1,251.3469180800
56,56,2,73,2,296.0956745600
56,56,2,73,3,220.4541395200
56,56,2,74,1,208.6839974400
56,56,2,74,2,220.9547928115
56,56,2,74,3,234.9308963200
56,56,2,75,1,215.9223756800
56,56,2,75,2,309.1347526400
56,56,2,75,3,227.4747443200
56,56,2,76,1,235.2316310400
56,56,2,76,2,156.4405152000
56,56,2,76,3,274.0829721600
56,56,2,77,1,202.2726400000
56,56,2,77,2,178.6694400000
56,56,2,77,3,217.2472455409
56,56,2,78,1,216.9386521600
56,56,2,78,2,221.2597616646
56,56,2,78,3,309.9157696000
56,56,2,79,1,88.7658521600
56,56,2,79,2,166.4400272000
56,56,2,79,3,318.2778576000
56,56,2,80,1,77.0547417600
56,56,2,80,2,244.2951593600
56,56,2,80,3,320.0000000000
56,56,2,81,1,204.9889987200
56,56,2,81,2,226.8554625675
56,56,2,81,3,320.0000000000
56,56,2,82,1,232.3487241600
56,56,2,82,2,182.4065065600
56,56,2,82,3,234.4541686995
56,56,2,83,1,285.8711648000
56,56,2,83,2,209.7313843200
56,56,2,83,3,248.9021502840
56,56,2,84,1,294.2368540800
56,56,2,84,2,219.0370647147
56,56,2,84,3,232.4722142748
56,56,2,85,1,282.6017280000
56,56,2,85,2,226.9429387344
56,56,2,85,3,222.3926664288
56,56,2,86,1,262.4832649600
56,56,2,86,2,221.2810532475
56,56,2,86,3,222.4950579540
56,56,2,87,1,246.1514195200
56,56,2,87,2,221.0608614121
56,56,2,87,3,221.7303160558
56,56,2,88,1,273.0620096000
56,56,2,88,2,221.1904779815
56,56,2,88,3,217.2304701585
56,56,2,89,1,260.7947497600
56,56,2,89,2,301.3717371663
56,56,2,89,3,218.3946967002
56,56,2,90,1,227.2663040000
56,56,2,90,2,314.6370169600
56,56,2,90,3,312.7923200000
56,56,2,91,1,177.0219388800
56,56,2,91,2,289.7167008000
56,56,2,91,3,298.5988339200
56,56,2,92,1,216.7616441600
56,56,2,92,2,260.8340176000
56,56,2,92,3,271.1421484565
56,56,2,93,1,220.9519078400
56,56,2,93,2,197.9081814400
56,56,2,93,3,317.9303049600
56,56,2,94,1,197.1523689600
56,56,2,94,2,188.2443932800
56,56,2,94,3,313.0593625600
56,56,2,95,1,227.8377004800
56,56,2,95,2,260.5120217600
56,56,2,95,3,309.6012800000
56,56,2,96,1,270.7687702400
56,56,2,96,2,243.7559104000
56,56,2,96,3,308.8223459200
56,56,2,97,1,239.5041411200
56,56,2,97,2,258.3915606400
56,56,2,97,3,310.0407321600
56,56,2,98,1,224.7370195200
56,56,2,98,2,227.0685243723
56,56,2,98,3,302.0626441600
56,56,2,99,1,179.9240678400
56,56,2,99,2,307.9084003528
56,56,2,99,3,304.5814236800
56,56,2,100,1,143.1736406400
56,56,2,100,2,209.0573235200
56,56,2,100,3,316.7991321600
56,56,2,101,1,155.6064000000
56,56,2,101,2,218.6699520000
56,56,2,101,3,316.1811200000
56,56,2,102,1,125.9910726400
56,56,2,102,2,297.9232540800
56,56,2,102,3,318.3624678400
56,56,2,103,1,175.9064950400
56,56,2,103,2,298.4816812800
56,56,2,103,3,304.0464272000
56,56,2,104,1,184.6227526400
56,56,2,104,2,303.4255187200
56,56,2,104,3,294.3344812800
56,56,2,105,1,204.9851305600
56,56,2,105,2,295.1272134400
56,56,2,105,3,317.2469152000
56,56,2,106,1,213.9624134400
56,56,2,106,2,302.7123200000
56,56,2,106,3,318.3712000000
56,56,2,107,1,202.5759673600
56,56,2,107,2,290.1670617600
56,56,2,107,3,318.2017084800
56,56,2,108,1,245.5706902400
56,56,2,108,2,302.7577491200
56,56,2,108,3,318.8603660800
56,56,2,109,1,241.6241494400
56,56,2,109,2,316.1209491200
56,56,2,109,3,299.3251795200
56,56,2,110,1,189.2606697600
56,56,2,110,2,286.1435655411
56,56,2,110,3,284.0255782400
56,56,2,111,1,179.1343728000
56,56,2,111,2,299.7209600000
56,56,2,111,3,300.9036800000
56,56,2,112,1,190.8991564800
56,56,2,112,2,223.4814663683
56,56,2,112,3,274.9468636800
56,56,2,113,1,156.6478102400
56,56,2,113,2,279.9781516800
56,56,2,113,3,286.3423782400
56,56,2,114,1,150.9083734400
56,56,2,114,2,224.6905731263
56,56,2,114,3,247.7892556800
56,56,2,115,1,185.8799945600
56,56,2,115,2,259.4203769600
56,56,2,115,3,236.2139366400
56,56,2,116,1,222.8800441600
56,56,2,116,2,225.8321935892
56,56,2,116,3,253.9307388800
56,56,2,117,1,282.1407241600
56,56,2,117,2,221.4009035825
56,56,2,117,3,235.5427363200
56,56,2,118,1,193.7509532800
56,56,2,118,2,217.8123064617
56,56,2,118,3,234.1635036800
56,56,2,119,1,212.1232640000
56,56,2,119,2,224.9228232698
56,56,2,119,3,206.8795878400
56,56,2,120,1,179.0554035200
56,56,2,120,2,260.9439673600
56,56,2,120,3,225.4214508800
56,56,2,121,1,147.7834848000
56,56,2,121,2,220.9649460001
56,56,2,121,3,220.3608080000
56,56,2,122,1,144.7234169600
56,56,2,122,2,317.2163254400
56,56,2,122,3,196.2605340800
56,56,2,123,1,133.5492339200
56,56,2,123,2,221.3652139096
56,56,2,123,3,170.2996611200
56,56,2,124,1,116.3445369600
56,56,2,124,2,264.9649897600
56,56,2,124,3,160.9615187200
56,56,2,125,1,151.8693334400
56,56,2,125,2,230.0705705600
56,56,2,125,3,139.0177065600
56,56,2,126,1,171.1203308800
56,56,2,126,2,210.8202521600
56,56,2,126,3,172.6884880000
56,56,2,127,1,155.0684204800
56,56,2,127,2,150.0439865600
56,56,2,127,3,151.2581424000
56,56,2,128,1,219.0622397875
56,56,2,128,2,171.7704678400
56,56,2,128,3,210.5402576000
56,56,2,129,1,199.3612150400
56,56,2,129,2,101.9667958400
56,56,2,129,3,221.3252339200
56,56,2,130,1,206.9210684800
56,56,2,130,2,34.4230400000
56,56,2,130,3,206.3923625600
56,56,2,131,1,247.7421340800
56,56,2,131,2,109.3397910400
56,56,2,131,3,185.1459254400
56,56,2,132,1,227.2968960000
56,56,2,132,2,176.7949017600
56,56,2,132,3,247.5379417600
56,56,2,133,1,225.0475788800
56,56,2,133,2,203.2603987200
56,56,2,133,3,256.5408126558
56,56,2,134,1,202.9804041600
56,56,2,134,2,248.9987036800
56,56,2,134,3,269.9598534400
56,56,2,135,1,189.0874880000
56,56,2,135,2,223.0681546157
56,56,2,135,3,255.7036800000
56,56,2,136,1,155.9370848000
56,56,2,136,2,222.7126201778
56,56,2,136,3,241.5470643200
56,56,2,137,1,184.3068745600
56,56,2,137,2,273.7688297600
56,56,2,137,3,215.4246073600
56,56,2,138,1,144.1410169600
56,56,2,138,2,254.1492583331
56,56,2,138,3,218.3386249600
56,56,2,139,1,168.1765334400
56,56,2,139,2,266.5076905600
56,56,2,139,3,218.5667689600
56,56,2,140,1,128.4754441600
56,56,2,140,2,221.6058764947
56,56,2,140,3,220.6176425600
56,56,2,141,1,161.9782508800
56,56,2,141,2,220.4805882871
56,56,2,141,3,183.2013017600
56,56,2,142,1,119.1384297600
56,56,2,142,2,281.0098115200
56,56,2,142,3,193.2058041600
56,56,2,143,1,153.7061964800
56,56,2,143,2,224.2018962974
56,56,2,143,3,186.3673926400
56,56,2,144,1,150.4715734400
56,56,2,144,2,223.4940705459
56,56,2,144,3,242.4181587200
56,56,2,145,1,274.7112569600
56,56,2,145,2,224.2664874412
56,56,2,145,3,291.9969411200
56,56,2,146,1,278.1726454400
56,56,2,146,2,225.2909878402
56,56,2,146,3,236.3516096000
56,56,2,147,1,307.4868067200
56,56,2,147,2,224.1886726108
56,56,2,147,3,211.4217219200
56,56,2,148,1,317.9810710400
56,56,2,148,2,223.3890176584
56,56,2,148,3,234.9308963200
56,56,2,149,1,251.4490140800
56,56,2,149,2,315.0000550400
56,56,2,149,3,260.3836160000
56,56,2,150,1,269.0638934400
56,56,2,150,2,221.5204644990
56,56,2,150,3,253.4359648000
56,56,2,151,1,279.2034928000
56,56,2,151,2,218.6706944739
56,56,2,151,3,182.1154710400
56,56,2,152,1,294.7367049600
56,56,2,152,2,157.5263459200
56,56,2,152,3,214.3253696000
56,56,2,153,1,275.4337843200
56,56,2,153,2,249.1793356800
56,56,2,153,3,275.2688595200
56,56,2,154,1,296.3963660800
56,56,2,154,2,303.4801897600
56,56,2,154,3,278.1071360000
56,56,2,155,1,314.5702400000
56,56,2,155,2,306.1278374400
56,56,2,155,3,270.1561926400
56,56,2,156,1,318.0090576000
56,56,2,156,2,313.1417600000
56,56,2,156,3,267.3603254400
56,56,2,157,1,310.5562035200
56,56,2,157,2,302.8749017600
56,56,2,157,3,287.9130902400
56,56,2,158,1,245.9854969600
56,56,2,158,2,293.9405475200
56,56,2,158,3,294.9007187200
56,56,2,159,1,265.3026915200
56,56,2,159,2,224.4333860035
56,56,2,159,3,271.7899945600
56,56,2,160,1,251.2399785600
56,56,2,160,2,294.7796611200
56,56,2,160,3,267.0383296000
56,56,2,161,1,212.3965180800
56,56,2,161,2,262.6953110400
56,56,2,161,3,286.5073030400
56,56,2,162,1,181.9871459200
56,56,2,162,2,217.3016080000
56,56,2,162,3,209.1610249600
56,56,2,163,1,187.2799673600
56,56,2,163,2,209.2170240000
56,56,2,163,3,164.3521065600
56,56,2,164,1,228.7087945600
56,56,2,164,2,222.3686402473
56,56,2,164,3,148.6126643200
56,56,2,165,1,195.7259520000
56,56,2,165,2,257.2292339200
56,56,2,165,3,188.0473600000
56,56,2,166,1,262.1926835200
56,56,2,166,2,276.6825004800
56,56,2,166,3,158.1581017600
56,56,2,167,1,218.6606255949
56,56,2,167,2,220.7746967074
56,56,2,167,3,172.0369897600
56,56,2,168,1,266.5906764800
56,56,2,168,2,220.7844143851
56,56,2,168,3,189.2710400000
70,70,2,1,1,280.0438236800
70,70,2,1,2,249.6741097600
70,70,2,1,3,172.9846236800
70,70,2,2,1,264.7112387200
70,70,2,2,2,239.9500582400
70,70,2,2,3,169.7370035200
70,70,2,3,1,274.2086291200
70,70,2,3,2,224.2703619200
70,70,2,3,3,145.7697625600
70,70,2,4,1,300.1686780800
70,70,2,4,2,250.2317126400
70,70,2,4,3,189.6962169600
70,70,2,5,1,170.6226134400
70,70,2,5,2,293.5539200000
70,70,2,5,3,228.5613654400
70,70,2,6,1,107.5145545600
70,70,2,6,2,298.3332880000
70,70,2,6,3,175.6202304000
70,70,2,7,1,137.3101558400
70,70,2,7,2,274.2871648000
70,70,2,7,3,177.5154982400
70,70,2,8,1,224.9755334400
70,70,2,8,2,278.5359404800
70,70,2,8,3,185.9836963200
70,70,2,9,1,218.7534320000
70,70,2,9,2,272.9206454400
70,70,2,9,3,242.3559376000
70,70,2,10,1,294.8172800000
70,70,2,10,2,294.3833600000
70,70,2,10,3,60.5169065600
70,70,2,11,1,264.3052908800
70,70,2,11,2,290.9524176000
70,70,2,11,3,253.0040188800
70,70,2,12,1,240.0537600000
70,70,2,12,2,294.2056134400
70,70,2,12,3,202.5552272000
70,70,2,13,1,260.3078291200
70,70,2,13,2,304.8079187200
70,70,2,13,3,205.0233273600
70,70,2,14,1,212.2720758400
70,70,2,14,2,264.4309478400
70,70,2,14,3,187.9229180800
70,70,2,15,1,220.3423145600
70,70,2,15,2,229.2139945600
70,70,2,15,3,165.6236800000
70,70,2,16,1,180.5558236800
70,70,2,16,2,190.4739795200
70,70,2,16,3,181.4935865600
70,70,2,17,1,158.6516611200
70,70,2,17,2,176.7751593600
70,70,2,17,3,200.7404473600
70,70,2,18,1,87.2928540800
70,70,2,18,2,212.4276284800
70,70,2,18,3,173.8236745600
70,70,2,19,1,164.7717964800
70,70,2,19,2,218.3801059200
70,70,2,19,3,147.7148800000
70,70,2,20,1,176.3010134400
70,70,2,20,2,207.5854505600
70,70,2,20,3,169.6736000000
70,70,2,21,1,182.3622508800
70,70,2,21,2,172.4219660800
70,70,2,21,3,153.7555526400
70,70,2,22,1,224.9547932800
70,70,2,22,2,216.1712595200
70,70,2,22,3,183.6060204800
70,70,2,23,1,251.9437884800
70,70,2,23,2,251.6139388800
70,70,2,23,3,172.2936406400
70,70,2,24,1,275.5751484800
70,70,2,24,2,253.6108374400
70,70,2,24,3,216.0084480000
70,70,2,25,1,243.7973910400
70,70,2,25,2,283.1773939200
70,70,2,25,3,156.2430915200
70,70,2,26,1,211.8157884800
70,70,2,26,2,192.6898231420
70,70,2,26,3,249.8861558400
70,70,2,27,1,210.0839702400
70,70,2,27,2,269.9205859200
70,70,2,27,3,256.6480704000
70,70,2,28,1,218.0171497600
70,70,2,28,2,258.1873680000
70,70,2,28,3,237.4612176000
70,70,2,29,1,193.3295785600
70,70,2,29,2,276.7247785600
70,70,2,29,3,218.3844265600
70,70,2,30,1,253.1218224000
70,70,2,30,2,297.1305219200
70,70,2,30,3,180.5558236800
70,70,2,31,1,304.1401491200
70,70,2,31,2,270.3289708800
70,70,2,31,3,191.4280352000
70,70,2,32,1,319.0107120000
70,70,2,32,2,296.6619120000
70,70,2,32,3,230.4717235200
70,70,2,33,1,318.4444745600
70,70,2,33,2,302.3399049600
70,70,2,33,3,256.3653424000
70,70,2,34,1,319.2569600000
70,70,2,34,2,282.0379734400
70,70,2,34,3,286.5711785600
70,70,2,35,1,316.5524611200
70,70,2,35,2,0.0000000000
70,70,2,35,3,297.0485152000
70,70,2,36,1,309.8650035200
70,70,2,36,2,267.7530035200
70,70,2,36,3,271.4049084800
70,70,2,37,1,302.1056000000
70,70,2,37,2,259.7188121600
70,70,2,37,3,199.5167673600
70,70,2,38,1,273.2583484800
70,70,2,38,2,246.6284473600
70,70,2,38,3,213.3090928000
70,70,2,39,1,238.3100160000
70,70,2,39,2,209.2680105600
70,70,2,39,3,218.9452800000
70,70,2,40,1,196.7271920000
70,70,2,40,2,150.3499932800
70,70,2,40,3,202.5552272000
70,70,2,41,1,229.5695187200
70,70,2,41,2,195.4412908800
70,70,2,41,3,213.9661683200
70,70,2,42,1,233.5309235200
70,70,2,42,2,188.0058793600
70,70,2,42,3,209.0262128000
70,70,2,43,1,226.5932800000
70,70,2,43,2,190.0799132800
70,70,2,43,3,244.6373750400
70,70,2,44,1,259.0321494400
70,70,2,44,2,201.1611305600
70,70,2,44,3,237.7412121600
70,70,2,45,1,259.3182806400
70,70,2,45,2,224.8510915200
70,70,2,45,3,237.5554134400
70,70,2,46,1,273.4625411200
70,70,2,46,2,258.4700963200
70,70,2,46,3,230.6894969600
70,70,2,47,1,252.5563660800
70,70,2,47,2,264.6115795200
70,70,2,47,3,201.4559891200
70,70,2,48,1,272.3708963200
70,70,2,48,2,294.9314208000
70,70,2,48,3,185.7451824000
70,70,2,49,1,268.4127024000
70,70,2,49,2,299.8601763200
70,70,2,49,3,205.5522060800
70,70,2,50,1,236.1856867200
70,70,2,50,2,300.9301696000
70,70,2,50,3,147.9414236800
70,70,2,51,1,212.0231920000
70,70,2,51,2,302.7968000000
70,70,2,51,3,162.0769625600
70,70,2,52,1,228.7917558400
70,70,2,52,2,268.6718697600
70,70,2,52,3,169.1842169600
70,70,2,53,1,231.8551040000
70,70,2,53,2,266.8046489600
70,70,2,53,3,182.3918643200
70,70,2,54,1,256.6794848000
70,70,2,54,2,279.9495811200
70,70,2,54,3,153.7950374400
70,70,2,55,1,275.0411065600
70,70,2,55,2,196.3953465600
70,70,2,55,3,162.0177356800
70,70,2,56,1,296.0956745600
70,70,2,56,2,160.2606643200
70,70,2,56,3,199.3404745600
70,70,2,57,1,285.4706332800
70,70,2,57,2,289.3667840000
70,70,2,57,3,200.6818560000
70,70,2,58,1,313.6755200000
70,70,2,58,2,302.9725289600
70,70,2,58,3,233.7901776000
70,70,2,59,1,316.8642169600
70,70,2,59,2,317.1908412800
70,70,2,59,3,211.2661696000
70,70,2,60,1,306.6433084800
70,70,2,60,2,319.9020800000
70,70,2,60,3,259.0669667200
70,70,2,61,1,282.8553980800
70,70,2,61,2,316.5713356800
70,70,2,61,3,0.0000000000
70,70,2,62,1,253.8462454400
70,70,2,62,2,305.6826576000
70,70,2,62,3,275.8752854400
70,70,2,63,1,258.6271673600
70,70,2,63,2,303.5348611200
70,70,2,63,3,251.0170684800
70,70,2,64,1,258.8627740800
70,70,2,64,2,303.0154848000
70,70,2,64,3,158.0791321600
70,70,2,65,1,232.9605641600
70,70,2,65,2,296.7296000000
70,70,2,65,3,166.0451795200
70,70,2,66,1,225.2347878400
70,70,2,66,2,0.0000000000
70,70,2,66,3,167.4970665600
70,70,2,67,1,216.3857494400
70,70,2,67,2,271.0279376000
70,70,2,67,3,196.2605340800
70,70,2,68,1,157.7533830400
70,70,2,68,2,247.9306195200
70,70,2,68,3,242.4077884800
70,70,2,69,1,197.8990211200
70,70,2,69,2,230.3681476844
70,70,2,69,3,276.3369436800
70,70,2,70,1,233.3546304000
70,70,2,70,2,264.0287145600
70,70,2,70,3,256.7580204800
70,70,2,71,1,266.8969654400
70,70,2,71,2,261.6664950400
70,70,2,71,3,284.2621014400
70,70,2,72,1,288.3782825600
70,70,2,72,2,262.2005369600
70,70,2,72,3,279.5254889600
70,70,2,73,1,251.3469180800
70,70,2,73,2,296.0956745600
70,70,2,73,3,220.4541395200
70,70,2,74,1,208.6839974400
70,70,2,74,2,317.2931254400
70,70,2,74,3,234.9308963200
70,70,2,75,1,215.9223756800
70,70,2,75,2,0.0000000000
70,70,2,75,3,227.4747443200
70,70,2,76,1,235.2316310400
70,70,2,76,2,156.4405152000
70,70,2,76,3,86.3765259333
70,70,2,77,1,202.2726400000
70,70,2,77,2,178.6694400000
70,70,2,77,3,277.3966505600
70,70,2,78,1,216.9386521600
70,70,2,78,2,223.5859308800
70,70,2,78,3,309.9157696000
70,70,2,79,1,88.7658521600
70,70,2,79,2,166.4400272000
70,70,2,79,3,199.5667878202
70,70,2,80,1,77.0547417600
70,70,2,80,2,244.2951593600
70,70,2,80,3,0.0000000000
70,70,2,81,1,204.9889987200
70,70,2,81,2,0.0000000000
70,70,2,81,3,320.0000000000
70,70,2,82,1,232.3487241600
70,70,2,82,2,182.4065065600
70,70,2,82,3,0.0000000000
70,70,2,83,1,285.8711648000
70,70,2,83,2,209.7313843200
70,70,2,83,3,318.8135049600
70,70,2,84,1,294.2368540800
70,70,2,84,2,233.1575974400
70,70,2,84,3,0.0000000000
70,70,2,85,1,282.6017280000
70,70,2,85,2,284.3397206400
70,70,2,85,3,301.7385219200
70,70,2,86,1,262.4832649600
70,70,2,86,2,306.3426169600
70,70,2,86,3,311.3567459200
70,70,2,87,1,246.1514195200
70,70,2,87,2,316.2726400000
70,70,2,87,3,310.0544000000
70,70,2,88,1,273.0620096000
70,70,2,88,2,317.7688950400
70,70,2,88,3,299.7340691200
70,70,2,89,1,260.7947497600
70,70,2,89,2,316.5947660800
70,70,2,89,3,293.1239049600
70,70,2,90,1,227.2663040000
70,70,2,90,2,314.6370169600
70,70,2,90,3,312.7923200000
70,70,2,91,1,177.0219388800
70,70,2,91,2,289.7167008000
70,70,2,91,3,298.5988339200
70,70,2,92,1,216.7616441600
70,70,2,92,2,260.8340176000
70,70,2,92,3,314.7190236800
70,70,2,93,1,220.9519078400
70,70,2,93,2,197.9081814400
70,70,2,93,3,317.9303049600
70,70,2,94,1,197.1523689600
70,70,2,94,2,188.2443932800
70,70,2,94,3,313.0593625600
70,70,2,95,1,227.8377004800
70,70,2,95,2,0.0000000000
70,70,2,95,3,309.6012800000
70,70,2,96,1,270.7687702400
70,70,2,96,2,243.7559104000
70,70,2,96,3,308.8223459200
70,70,2,97,1,239.5041411200
